$GPRMC,214145.80,A,4629.46641,N,12222.96682,W,28.079,358.40,170119,,,A*48
$GPRMC,214146.00,A,4629.46800,N,12222.96689,W,28.139,358.15,170119,,,A*46
$GPRMC,214146.20,A,4629.46962,N,12222.96696,W,28.322,358.23,170119,,,A*42
$GPRMC,214146.40,A,4629.47124,N,12222.96704,W,28.442,358.22,170119,,,A*45
$GPRMC,214146.60,A,4629.47287,N,12222.96710,W,28.351,358.17,170119,,,A*4B
$GPRMC,214146.80,A,4629.47450,N,12222.96720,W,28.492,357.97,170119,,,A*45
$GPRMC,214147.00,A,4629.47612,N,12222.96734,W,28.360,357.48,170119,,,A*45
$GPRMC,214147.20,A,4629.47776,N,12222.96738,W,28.609,358.67,170119,,,A*40
$GPRMC,214147.40,A,4629.47940,N,12222.96749,W,28.584,357.94,170119,,,A*4E
$GPRMC,214147.60,A,4629.48103,N,12222.96758,W,28.626,358.15,170119,,,A*41
$GPRMC,214147.80,A,4629.48266,N,12222.96762,W,28.743,359.03,170119,,,A*42
